0.5252074,0.47479263
0.7294446,0.27055535
4.115676E-14,1.0
0.9979157,0.0020842974
0.9989089,0.0010910721
0.6521948,0.34780514
0.9914215,0.008578447
0.99518234,0.004817613
0.0024195483,0.9975804
3.5340135E-4,0.99964654
7.4834855E-7,0.9999993
0.96422076,0.03577919
0.99485505,0.0051449435
4.5840207E-9,1.0
1.5647416E-7,0.9999999
0.25500166,0.74499834
0.1477084,0.8522915
7.549565E-4,0.99924505
0.9764242,0.023575783
0.9232506,0.07674939
2.7049126E-7,0.99999976
0.0333204,0.96667963
0.9989159,0.0010841402
1.14212356E-14,1.0
0.99305975,0.006940205
0.99383944,0.006160634
3.4531192E-6,0.99999654
0.9862629,0.013737133
2.0918196E-13,1.0
0.9951007,0.004899386
0.014769717,0.98523027
0.62655604,0.37344393
0.9960515,0.003948511
0.9945427,0.0054573105
0.9967565,0.003243493
0.20503967,0.7949603
2.7136345E-8,1.0
0.005941717,0.99405825
2.4916267E-4,0.9997508
1.4738531E-5,0.9999852
0.99690896,0.0030911025
0.81687456,0.18312545
0.99599874,0.0040012985
0.4986539,0.5013461
0.4161117,0.58388823
0.62096614,0.3790339
0.4465559,0.553444
7.606613E-12,1.0
9.644955E-7,0.99999905
1.1116777E-13,1.0
0.99893254,0.0010674197
1.3588954E-13,1.0
3.923904E-6,0.99999607
0.99841654,0.0015834467
0.99431264,0.0056874277
0.9884962,0.01150381
0.9982059,0.0017940592
0.0039188904,0.9960812
0.9879594,0.012040641
3.5032432E-4,0.99964964
5.0530455E-4,0.9994947
2.2700439E-4,0.99977297
2.5746234E-8,1.0
0.9156266,0.084373474
8.05725E-8,0.9999999
4.61205E-9,1.0
0.0025845645,0.9974154
0.4689026,0.5310974
0.998066,0.0019340265
3.8573658E-4,0.99961424
0.99412364,0.0058763926
0.3679186,0.63208145
3.505283E-4,0.9996495
1.11325114E-7,0.9999999
0.9975309,0.0024690926
0.75761724,0.24238272
0.25809908,0.7419009
0.97962964,0.020370314
1.2051034E-15,1.0
0.8800323,0.119967654
0.004686878,0.99531305
0.99781346,0.002186556
0.9989668,0.0010331908
0.99746263,0.0025372994
0.001295069,0.9987049
0.99460524,0.0053948155
0.97072554,0.02927449
1.4758272E-6,0.99999857
0.0061583514,0.99384165
0.99782854,0.002171489
0.46102345,0.5389766
5.654368E-4,0.99943453
2.0037898E-14,1.0
0.9944766,0.0055234
0.97618836,0.023811607
