0.9999379,6.207825E-5
0.006091563,0.9939084
0.9997004,2.9954663E-4
9.74731E-6,0.9999902
0.028939476,0.9710605
1.0,2.415714E-10
0.061097134,0.93890285
1.532897E-6,0.99999845
0.001849887,0.9981501
0.9999999,6.791838E-8
1.1348893E-8,1.0
0.9792103,0.02078971
1.3409551E-6,0.9999987
8.22035E-8,0.9999999
1.0,2.5842848E-9
1.0,1.5470156E-10
0.98976654,0.010233436
0.9991129,8.8706333E-4
0.011225037,0.988775
1.6003611E-6,0.99999845
0.9999852,1.4761432E-5
0.9999994,6.4743057E-7
0.5641041,0.4358959
0.96024245,0.03975758
0.9999901,9.9294775E-6
0.999979,2.1010972E-5
0.0036361269,0.99636394
0.6391669,0.3608331
1.0,1.9250836E-9
0.0051705413,0.9948295
1.8023016E-4,0.9998198
4.4311457E-9,1.0
0.5835076,0.41649243
0.3972005,0.60279953
1.4164025E-5,0.9999858
0.18440215,0.81559783
0.6216399,0.37836003
1.0,4.05687E-11
0.99992585,7.418667E-5
0.99999964,3.9378878E-7
2.9572655E-5,0.99997044
0.9999858,1.4165565E-5
0.99999976,1.976444E-7
1.0,1.1176121E-8
0.9999901,9.908383E-6
0.99951994,4.8010593E-4
4.2568017E-6,0.9999957
1.0,3.2978786E-11
0.99995613,4.3818112E-5
1.0,2.752769E-8
1.0217193E-5,0.99998975
0.9999999,1.2694706E-7
0.33693177,0.6630683
6.639885E-12,1.0
0.010341066,0.9896589
1.3530314E-6,0.9999987
0.9681264,0.031873655
0.001784089,0.99821585
0.6809447,0.31905535
0.11774602,0.882254
5.2771204E-5,0.9999472
0.14325011,0.8567499
0.9937138,0.0062861685
