0.9998838,1.1616454E-4
0.0038412646,0.9961588
1.0,2.743385E-13
0.99984264,1.5736287E-4
0.9999999,1.1505322E-7
1.0,4.065319E-8
0.9765518,0.023448262
0.011834443,0.9881656
0.3998026,0.60019743
1.0,5.3391046E-12
0.99981385,1.8614213E-4
1.996451E-9,1.0
1.0,8.305446E-14
0.5302279,0.46977213
0.9999999,7.5808465E-8
1.0,5.381809E-9
0.99843556,0.001564382
1.0,1.46942645E-8
0.958601,0.04139902
1.8300069E-9,1.0
0.9972288,0.0027712386
5.918616E-8,1.0
2.0660175E-10,1.0
0.99997854,2.1473395E-5
0.0046764836,0.9953235
1.0,2.0735914E-8
0.9999999,6.6578295E-8
0.9999999,1.1943465E-7
8.210021E-5,0.99991786
3.7458134E-11,1.0
0.9957004,0.004299537
0.7296578,0.2703422
1.0,3.982381E-11
1.0,1.6457922E-16
1.884035E-5,0.99998116
4.5963194E-10,1.0
1.0,1.104591E-9
0.9983203,0.0016796979
3.4928796E-8,1.0
9.021429E-5,0.99990976
0.99556303,0.0044369404
0.9999994,6.063168E-7
0.3304251,0.66957486
0.9984471,0.0015529639
0.11123462,0.8887654
1.0,9.266306E-12
0.99999857,1.4218632E-6
0.020944146,0.9790558
0.13934897,0.860651
0.9849156,0.015084355
5.122798E-6,0.9999949
0.99999285,7.15119E-6
0.9996791,3.2091723E-4
0.60146517,0.3985348
0.99618775,0.0038122097
0.9998467,1.5328327E-4
1.0,1.8467235E-11
5.0426854E-7,0.9999995
8.2340295E-4,0.99917656
1.0,7.885777E-9
1.0,3.97637E-11
1.0,5.934256E-17
1.0,6.057484E-11
0.9999753,2.4707775E-5
0.19759127,0.80240875
1.0029609E-11,1.0
0.9999995,4.792223E-7
1.3258217E-6,0.9999987
0.003960565,0.9960394
7.1545596E-6,0.99999285
0.0011395095,0.9988605
1.0,1.3338885E-13
2.6484232E-8,1.0
