0.993287,0.0067129056
0.7517413,0.2482587
9.356502E-17,1.0
0.9996513,3.486667E-4
0.9999492,5.0758772E-5
0.9191745,0.08082555
0.9966614,0.003338566
0.99885345,0.001146539
2.358838E-4,0.99976414
1.835798E-5,0.99998164
2.1468477E-10,1.0
0.9806857,0.01931429
0.99836355,0.001636437
2.693115E-10,1.0
7.6907825E-10,1.0
0.4725841,0.52741593
0.07063112,0.92936885
6.0889916E-4,0.9993911
0.99828964,0.0017104051
0.87144256,0.1285574
3.268907E-8,1.0
0.013348138,0.9866519
0.9999198,8.0202495E-5
3.232844E-16,1.0
0.9991628,8.3724235E-4
0.9979171,0.0020828687
3.0550922E-7,0.99999964
0.991744,0.008255982
1.18792415E-14,1.0
0.999577,4.2299912E-4
0.019763887,0.9802361
0.07479238,0.9252077
0.99945277,5.472505E-4
0.9998609,1.3907677E-4
0.999835,1.6491079E-4
0.0861554,0.9138446
3.136343E-10,1.0
5.780504E-4,0.99942195
5.929767E-6,0.99999404
2.2394238E-6,0.99999774
0.9971775,0.0028225377
0.93468946,0.065310486
0.99929154,7.0838176E-4
0.4065056,0.59349436
0.013734283,0.9862657
0.025179816,0.97482014
0.6928775,0.3071225
1.5136063E-12,1.0
3.8369435E-5,0.9999616
2.869753E-15,1.0
0.99995446,4.556229E-5
5.2311124E-17,1.0
4.1939185E-8,1.0
0.9998864,1.13636444E-4
0.98226273,0.017737348
0.99523324,0.004766789
0.9998952,1.0473806E-4
0.002440311,0.99755967
0.74735147,0.25264856
3.8182264E-4,0.9996182
4.790059E-5,0.9999521
0.0019797196,0.9980203
4.2730826E-11,1.0
0.9973622,0.0026377912
3.0357588E-9,1.0
2.7729319E-11,1.0
0.001717799,0.9982822
0.8476884,0.15231165
0.99986184,1.3818806E-4
6.2948617E-4,0.9993705
0.9977701,0.0022299231
0.20774393,0.7922561
4.7724774E-5,0.9999523
8.231749E-10,1.0
0.99936515,6.3491316E-4
0.99141073,0.008589232
0.07576637,0.9242337
0.9939568,0.006043147
6.706527E-20,1.0
0.7457098,0.25429022
0.0025941506,0.9974058
0.99970704,2.9293014E-4
0.999959,4.103306E-5
0.99972326,2.7674303E-4
4.105279E-4,0.9995895
0.9972187,0.0027813031
0.97168726,0.028312748
2.1990902E-8,1.0
0.00443855,0.9955615
0.99984884,1.5117551E-4
0.7177666,0.2822334
0.001276744,0.9987232
1.4026184E-15,1.0
0.9982943,0.0017056892
0.9802208,0.019779176
